RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
394964,402,"Parkersburg, WV",Msa,WV,66637,66680,66702,66767,66832,66918,66936,66899,66791,66698,66650,66664,66845,67052,67308,67518,67704,67868,67956,68151,68390,68714,69010,69284,69481,69471,69365,69087,68948,68819,69041,69232,69514,69605,69611,69529,69136,68964,68804,69037,69144,69274,69274,69251,69225,69234,69272,69241,69365,69636,70016,70287,70453,70715,71003,71314,71535,71808,72277,72901,73612,73812,73923,73904,74227,74441,74612,74799,74993,75212,75318,75437,75523,75792,76077,76374,76558,76748,76963,77230,77555,77876,78013,78078,78210,78516,78811,79032,79178,79351,79534,79669,79771,79814,80021,80242,80919,81572,82266,82582,82823,83072,83273,83624,83970,84424,84811,85222,84564,84047,83602,84320,84919,85522,86141,86491,86799,86967,87375,87767,88535,88868,89042,88717,88879,89077,89224,89350,89559,89866,89936,89911,89973,90262,90592,90756,90738,90676,90526,90514,90559,90756,90931,91098,91171,91265,91227,91254,91112,91080,91428,91607,91755,91527,91415,91255,91057,90744,90585,90371,90306,89963,89413,89057,88734,88605,88359,88221,88380,88651,88965,89133,89159,89315,89434,89505,89334,89135,89028,89038,88944,88756,88438,88272,88220,88193,88156,88099,88143,88165,88139,88083,88026,88053,88122,88134,88141,88214,88287,88325,88358,88458,88566,88667,88828,89018,89258,89495,89661,89660,89711,89852,90093,90300,90493,90672,90903,91065,91204,91275,91463,91806,92131,92391,92590,92823,93134,93342,93240,93148,93123,93367,93525,93640,93740,93870,94024,94125,94201,94339,94681,95055,95392,95641,95899,96137,96327,96501,96644,96826,96913,96987,97038,97133,97236,97354,97567,97859,98227,98600,98990,99413,99941,100496,100996,101354,101674,101894,102085,102215,102454,102686,102992,103274,103590,103923,104327,104591,104982,105352,105994,106570,107192,107695,108094,108520,108700,108883,109055,109784,110471,111404,112152,113086,113720,114465,115248,115995,116881,117735,118554,119010,119420,119641
394911,403,"New Philadelphia, OH",Msa,OH,111427,111627,111968,112622,113488,114202,114913,115372,115757,116308,117069,117848,118429,118970,119509,119912,119875,120079,120215,120770,121330,121713,121768,121777,122134,122732,123272,123744,124441,124916,125622,126052,126673,127034,127422,127779,127950,128157,128242,128751,129094,129696,129756,130114,130250,130667,131029,131404,131854,132128,132403,132452,132691,132908,133511,133725,133922,134205,134646,135252,135669,135995,136244,136469,136731,136749,136630,136891,137470,137931,138299,138457,138889,139344,140075,140639,141137,141688,142340,142795,143031,143008,142967,143031,143318,143831,144207,144733,145172,145711,146043,146041,145852,146248,146935,147966,148436,148883,149184,149646,150172,150762,151313,151712,151867,151735,151730,152015,152878,153556,153837,152954,152199,153086,156677,163281,169467,174233,174958,174316,172649,171424,170580,168910,166514,159765,149755,137320,127133,120267,116342,113114,109682,106715,104050,104351,105053,107453,109631,111316,113034,113139,114892,115796,117666,118053,118677,117563,116407,115324,115210,115928,116168,116536,115702,115459,115213,115540,115570,115192,114742,114040,113483,113022,112687,112694,112421,112295,111952,111842,111682,111606,111605,111547,111375,111181,110924,110605,110261,109869,109526,109137,108806,108557,108335,108242,108278,108353,108419,108469,108458,108448,108393,108451,108509,108538,108557,108624,108719,108821,108893,109022,109179,109393,109549,109672,109756,109923,110143,110413,110680,111012,111349,111671,111955,112329,112753,113238,113741,114295,114821,115250,115688,116044,116488,116888,117411,117840,118341,118779,119291,119645,119988,120325,120594,120964,121275,121734,122066,122355,122539,122778,123076,123547,124027,124602,125255,125921,126620,127243,127926,128625,129366,130084,130694,131243,131795,132316,132804,133421,133848,134453,135387,136865,138345,139154,139646,140039,140540,140896,141253,141899,142137,142321,143252,145378,147431,148008,147969,148188,148678,149095,149599,148555,148757,146518,142554,135198,128506,126265,125919,126402,125599,124759,124015,124287,124100,125546,128019,132512,137149,139719,141612,143244
394942,404,"Orangeburg, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75691,74113,73513,72056,71305,70397,69620,69059,68587,68389,68466,68818,69389,70504,71190,71749,71790,72213,72640,73031,73610,74008,74214,74241,74117,74299,74373,74592,74723,75032,75372,75650,75770,75946,76080,76153,76218,76195,76295,76359,76486,76579,76846,77144,77456,77700,78056,78406,78683,78849,79094,79333,79622,79950,80654,81345,82075,82557,83082,83520,83975,84539,85143,85684,86071,86431,85828,85301,84844,85333,85768,86298,86851,87404,87628,88082,88652,89341,90272,91093,91920,92261,92413,92550,92617,92616,92813,92885,93042,93072,93162,93203,92859,92468,92240,92114,91965,91903,91886,91863,91626,91357,91188,91084,91128,91121,91043,90847,90575,90130,89595,88976,88443,87909,87366,86869,86563,86373,86205,85987,85810,85633,85444,85273,85114,84947,84731,84446,84094,83636,83185,82716,82337,82071,81860,81697,81471,81327,81251,81218,81134,81105,81101,81126,81105,81081,81097,81100,81175,81217,81257,81268,81243,81183,81105,81109,81125,81109,81112,81123,81137,81170,81237,81316,81442,81581,81792,82024,82274,82564,82805,83062,83349,83614,83887,84180,84556,84920,85250,85553,85837,86058,86268,86440,86673,86964,87292,87562,87776,88106,88438,88695,88882,89088,89326,89605,89804,89977,90048,90224,90429,90602,90765,91016,91377,91825,92206,92626,92919,93240,93602,94080,94496,94784,94990,95119,95238,95298,95485,95676,96027,96328,96785,97145,97625,98036,98452,98878,99246,99526,99791,100123,100642,100972,100890,100128,99422,98927,99135,99297,99602,99790,99999,100104,100028,100107,100404,101227,101963,102605,102731,102910,103024
394462,405,"Cheyenne, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,130046,129756,129738,129790,130265,130697,131150,131492,131831,132086,132334,132812,133324,133925,134419,134843,134876,134944,134885,135285,135709,136420,136918,137154,137302,137880,138573,139164,139668,140299,141185,141496,141803,141871,142494,143086,143826,144749,145697,146639,147051,147394,147727,148391,149182,150028,150601,151164,151569,150792,149827,149012,149356,150043,150496,150942,151198,151695,152225,152652,153150,154206,155449,156499,157107,157523,158168,158819,159390,159882,160549,161545,162763,164058,165548,166913,168468,169774,170905,171903,173209,174696,175926,176799,177107,177431,177448,177824,178056,178570,179027,179485,179968,180479,181370,181911,182846,184017,185413,187077,187929,188918,189994,191503,192795,193288,193204,191641,190530,191133,193985,195955,196992,197839,199024,199411,199453,199502,199930,204741,209686,210677,206656,202859,202733,202724,202349,202507,202783,203534,204038,202684,200222,199110,200595,203150,204273,204767,204843,205123,205964,207158,207954,208115,208361,209530,210740,210748,210081,209599,210077,209880,209341,208369,208251,209106,210189,209676,208013,207252,208036,209273,208519,208120,207310,207845,207998,206885,205893,206276,208907,210390,210161,209024,210343,211554,214070,214849,215796,216592,217535,218261,217545,217053,217247,219037,220718,222362,222543,223105,223485,225006,226196,227063,227600,228665,229341,230043,229651,229851,230556,231478,232312,232259,232827,233934,235932,237699,240449,241978,243529,243981,244826,245479,246456,247600,248400,249047,249732,250765,249882,248877,248406,249810,250889,251803,252457,253540,254456,255042,255353,255493,257711,260487,263249,264249,265150,266441,268658,269855,271571,272450,274262,275155,275484,275984,276965,279401,281029,282296,281872,283160,284228,286453,287756,290323,292815,295185,298344,299532,302035,303098,305573,307177,308465,309970,311020,311598,312016,312196,311368,311472,310807,311182,310919,310430,309920
394907,406,"New Castle, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84124,84041,84172,84480,85096,85849,86622,87608,89098,90588,91820,92520,93380,94677,96254,97721,98818,99501,100009,100289,99847,99689,99839,100810,101365,101813,102856,104320,105700,106742,107968,109063,110008,110477,111073,111500,112102,112551,110134,107097,103998,103138,102602,102083,101846,101560,101336,101373,101575,101581,102418,103195,104132,104180,104140,104105,104037,104053,104077,104060,103996,103900,104246,104696,105218,105525,105619,105668,105521,105562,105547,105508,105416,105452,105429,105263,104970,104595,104277,103925,103670,103301,102925,102544,102176,101805,101311,100940,100502,100146,99704,99185,98587,97964,97414,96889,96415,96022,95892,95805,95758,95612,95471,95391,95277,95155,94929,94705,94439,94124,93706,93263,92846,92485,92214,91961,91746,91570,91466,91337,91190,90990,90779,90575,90439,90362,90260,90184,90146,90136,90090,90079,90097,90165,90226,90284,90303,90315,90328,90321,90299,90238,90256,90318,90402,90455,90495,90563,90665,90745,90838,90960,91116,91331,91510,91635,91709,91774,91974,92137,92310,92394,92528,92684,92848,92993,93148,93329,93574,93863,94064,94346,94637,95062,95403,95679,95974,96244,96501,96730,96955,97258,97557,97844,98121,98439,98772,99167,99503,99942,100312,100730,101183,101592,102015,102357,102714,102987,103486,103914,104422,104602,105025,105335,106008,106449,106927,107265,107719,108126,108690,109253,109982,110347,110864,111183,111271,111442,111899,112485,112855,112728,112401,112044,111946,112330,112576,113124,113769,114576,115254,116045,117085,118715
394410,407,"Brainerd, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153913,155005,155669,156923,157608,158375,159325,160452,161426,162377,163433,164679,165734,165935,165874,165738,166350,166723,166809,166563,166456,166487,166286,165883,165784,165992,166620,167243,167919,168520,168989,169230,169310,169023,168777,168401,167827,167771,167700,168348,168339,168174,167576,167110,166751,166347,165840,165042,164226,163293,162570,161556,160633,159791,159273,158900,158255,157491,156423,155497,154484,153448,152160,151403,150611,149996,149069,148376,148139,148101,148262,148200,148036,147371,146781,145747,145408,145219,145250,144690,143684,142747,141968,141309,141119,141241,141681,141895,141703,141090,140442,140060,140085,140045,140045,140206,140270,140429,140353,140521,140719,141119,141641,142224,142864,143474,144038,144471,144904,145390,145940,146591,147175,147827,148418,149155,150013,150957,151549,151816,152043,152505,153108,153790,154254,154674,155073,155746,155543,155134,155460,156778,158180,158935,159447,159539,160270,161133,162080,162357,163563,165203,166368,166750,167076,167795,168549,169536,170302,170976,171562,172293,172515,172613,172875,173670,174458,175480,176683,177790,178360,178802,179571,180734,182083,183286,184280,185098,185700,186102,186132,186465,186880,187600,188157,189081,190118,191580,192866,194336,195390,196639,197993,199344,201506,203487,205664,206934,207479,206887,207464,208103,209962,210800,212136,213467,214392,215501,216644,218407,220860,224247,227011,229879
394733,408,"Kalispell, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242241,245428,247809,252400,256354,259476,261976,264256,266704,269573,271746,273652,275707,276930,278725,279831,281362,283505,285838,287684,288423,288486,290355,292061,293516,292845,293469,295153,297231,297716,297946,299214,300250,300585,297519,294726,290228,289101,281965,276039,268986,266228,264185,260517,258185,255048,253806,251813,251893,250290,251529,249821,249190,247289,247082,247045,246068,245110,244168,242528,240187,238290,236731,235352,233320,231090,227284,224151,220519,218555,216605,216526,215523,213459,209922,208169,207784,208343,208192,207755,207001,204803,202211,200666,201666,203908,207076,209572,211124,211936,214252,216998,222034,227111,233656,237246,239870,241850,244370,247347,250634,254039,257037,259153,260738,262887,264025,265393,265858,267195,268772,269887,271112,272011,272409,273115,272731,273816,275108,278415,280875,282510,282806,283569,283570,283710,284332,286375,288901,289737,289635,288536,288355,288412,289587,291736,294539,297215,298780,299324,299987,300693,302200,303386,305379,307318,309566,309933,310534,311805,314298,316132,317168,318783,321292,324784,327931,330981,332801,334010,334701,334929,335947,337910,340806,344041,346136,347408,348119,349246,350845,353222,354953,356643,358330,361451,364005,366264,366688,367070,367274,368751,372036,376150,381913,388949,396542,403950,412950,423437,437714,454440
395086,409,"Sevierville, TN",Msa,TN,104973,105019,105179,105510,106396,107228,108093,108511,109091,109691,110409,111105,111982,112971,114212,115214,115438,115342,115452,116214,116920,117332,117647,117933,117935,118065,117783,118035,118281,119447,120119,120795,121090,121867,122465,123079,123748,124286,125018,125586,126173,126189,126437,126704,127168,127541,128078,128765,129353,130117,130742,131216,131591,131992,132384,132704,133191,133753,134484,135528,136631,137461,138084,138857,139829,141028,142254,143407,144250,144725,145362,145816,146423,147030,147584,148264,148835,149473,150095,150877,151708,152697,153193,153512,153624,153983,154836,155473,156207,156677,157186,157489,157945,158554,159336,160165,161088,161954,162570,163302,164132,164964,165734,166466,167255,167841,168523,169228,170059,170884,171598,172240,172937,173934,174872,175889,176991,178514,179992,181461,182886,184572,186514,188227,189320,190097,191481,193468,195253,196470,197600,198696,199617,200272,200933,201319,201668,201867,202547,202806,202986,203166,203427,204049,204236,203905,202857,202785,203859,205350,204565,202731,200795,199381,197967,196208,195171,195168,195315,194909,192227,189034,186659,185646,184935,183755,182467,180812,178731,175660,173356,171635,171805,172108,172518,172309,171605,171211,170979,171129,170907,171276,170986,170129,169079,168392,168285,167620,167308,166420,165533,164708,164986,164940,164916,164734,164333,163785,162782,162722,162656,163114,163489,163641,163261,162984,163037,163368,164215,165157,166196,166664,167236,167752,168284,168826,169324,169798,170541,171412,171307,170761,170297,171133,172062,172795,173059,173537,174264,175449,176097,176260,176459,176967,177489,177013,176512,176194,176572,176968,177358,177274,177193,177694,179049,180581,181885,182997,183570,184430,185309,186619,187914,189118,190646,191725,192479,193124,194066,195354,196985,198325,199803,200679,201436,202629,203754,205526,207178,208957,210458,211998,214062,216454,218231,219784,221257,222559,223968,225085,226691,228466,230803,233261,235926,238120,240063,241913,243719,246320,248279,250232,251682,253589,255641,257824,259876,262639,266378,270912,276046,281017,287049,293766
394325,410,"Ames, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153084,153106,153494,154090,154727,155002,155159,155358,155597,155795,155924,155965,156112,156413,156619,156667,156725,157013,157372,157560,157689,157899,158087,158419,158602,158952,158901,158889,158675,158874,159107,159459,159706,159871,160113,160270,160324,160193,160115,160118,160178,160136,160231,160330,160504,160540,160580,160501,160493,160391,160268,160082,159892,159664,159322,158943,158712,158605,158579,158601,158765,158924,159102,159220,159377,159538,159588,159622,159464,159383,159245,159188,158890,158707,158530,158666,158749,158896,159053,159186,159348,159407,159517,159578,159773,159962,160221,160150,160102,159798,159756,159789,160240,160656,160959,161106,161277,161555,161692,161798,161894,162789,163913,165098,165939,166820,167164,167329,167441,168088,168894,169862,170874,171303,171590,171707,171310,170866,171729,173567,175326,175866,176503,177337,178520,179497,179923,180293,181225,182380,182889,182733,182786,183247,183740,184120,184471,185082,186016,186858,187632,188347,189232,190135,191055,192026,192970,193932,194221,194466,194597,195363,196162,196838,197259,197688,198061,198634,198690,198475,198223,198332,198558,198643,198496,198515,198671,199179,199540,199862,200262,200894,201669,202149,202599,202836,203300,203694,204131,204372,204651,204851,205180,205564,206110,206779,207507,208439,209412,210500,211653,212913,214376,216044
394407,411,"Bozeman, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243478,247957,250922,256358,259723,262692,265889,269248,272647,276250,279020,281805,284807,287050,289461,292031,296633,301224,305096,308715,311787,313798,316118,317902,318779,317511,316937,317728,319895,321628,322898,323528,323906,324569,325463,326367,327140,327374,325521,323310,321172,320945,321437,321168,320953,320211,320017,319523,320074,320683,321607,321124,320159,318198,315623,313327,310916,309136,307326,306222,305195,304087,303798,303201,302960,301816,300932,300341,300384,300200,299432,297844,295670,294311,292574,292280,291681,292194,292344,292329,292043,292081,292511,293205,293874,294176,294506,294580,294975,295345,296059,296894,297833,298617,299509,300597,302057,303208,304665,305833,306626,306859,307020,307375,307678,308378,309366,310436,311483,312549,313845,314878,315710,316497,317656,319630,322019,323651,324669,325331,326288,327754,328520,329954,332501,336181,339608,341479,342693,344223,346010,348156,349755,351499,353777,356252,358491,359985,361507,363977,366347,369007,371189,374008,377037,380179,383317,386209,388568,390736,393182,395890,399515,403240,407583,411625,415435,418479,421404,424159,427627,431366,435497,438630,442121,444846,447763,448679,450326,451892,453875,456434,460004,464989,468747,470536,476569,480619,485928,483354,483839,484879,487665,491035,493546,496601,498933,503740,505097,508715,511458,522074,530394,538975,546576,554019
394882,412,"Moses Lake, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116137,116618,117384,119009,120979,122796,124452,126135,127762,129215,130421,131588,133173,135028,136893,138072,138785,139573,140582,141228,141863,142407,143492,144501,145862,147255,148617,149861,150949,152130,153214,154624,155984,157623,158638,159549,157402,155189,152382,151827,150937,150110,149148,148276,147289,146661,146094,145638,147354,149026,150698,149666,148607,147382,146317,145129,144231,142359,140918,139386,138426,137312,136519,136455,136538,136530,136301,136007,135319,134931,134238,133580,132460,131564,130594,129845,129185,128778,128486,128183,128065,128084,128146,128256,128019,127834,127732,127752,127822,127916,128259,128691,129203,129802,130450,131182,132285,133413,134482,135331,136157,136987,137693,138498,139349,140224,141160,141921,142553,143133,143813,144668,145457,146250,146983,147720,148683,149772,150874,151880,152740,153714,154306,155082,155979,157227,158501,160009,160966,161733,162163,163248,164644,165922,165872,165296,164642,165145,165850,167816,170036,172334,173483,174293,174873,175467,179285,183497,187972,189531,191083,189012,186713,184187,185072,186122,187453,188795,188462,187877,187552,188540,189465,191259,192955,194834,195474,196731,198023,199270,201589,204218,205740,206666,207282,208495,210399,211775,213765,214543,216296,217995,219476,220736,223357,226100,229135,232102,234663,237697,240312,243731,246436,249405,252432,255711
394704,413,"Indiana, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83069,83565,84228,86101,88021,90040,91284,92344,93188,94092,95094,95911,96605,97536,98487,98857,98969,98835,99404,100184,101086,101730,101928,102196,102484,102925,103313,103185,102978,102679,102928,103045,103192,103274,103429,103552,103515,103229,102851,102446,102255,101991,101674,101099,100511,99989,99688,99330,99085,98759,98615,98445,98074,97683,97153,96915,96647,96491,96176,96160,96322,96711,96720,96560,96414,96503,96705,96766,96852,97313,97868,98269,97938,97695,97616,97932,98164,98143,98046,98082,98319,97966,97548,97036,97140,97029,97036,96961,97139,97485,97831,98115,98126,98288,98430,98758,99044,99307,99536,99706,99909,100002,100257,100494,100802,101050,101293,101498,101595,101962,102312,102796,103020,103276,103369,103460,103567,103824,104116,104491,104889,104978,104988,104945,105177,105498,105775,106099,106377,106636,106924,106718,106644,106302,106465,106544,106947,107330,107770,108155,108555,108975,109415,110085,110678,112167,113475,114791,115233,115611,116062,116541,117052,117594,118096,118899,119656,120163,120340,120499,120902,121286,121674,122046,122516,122902,123461,123923,124520,124773,125118,125467,126028,126586,127364,128169,128913,128879,128668,128423,128573,128814,129107,129416,129704,129963,130056,130151,130258,131013,131853,132722,133273,133988,134743
394568,414,"Elmira, NY",Msa,NY,54255,54191,54124,54052,53956,53866,53750,53671,53723,53764,53775,53727,53739,53940,54161,54325,54477,54649,54918,55113,55403,55654,55947,56110,56271,56197,56113,56013,56028,56030,55992,56073,55758,55614,55547,55844,56017,56103,56252,56462,56783,57198,57626,58020,58371,58625,58760,58997,59355,59892,60339,60742,60839,60855,60827,60840,61026,61281,61478,61492,61360,61428,61589,61999,62457,62899,63353,63721,64197,64599,64590,64502,64530,65048,65612,66115,66728,67268,67790,68146,68421,68586,70171,71803,73432,73722,73947,73908,73812,73773,73887,74319,74942,75410,75070,74835,74966,75460,75796,76086,76494,77114,77672,78190,78261,78966,79582,80558,81007,81654,82086,82448,82786,82965,83221,83404,83765,83893,83961,83379,82892,82500,82740,83050,83266,83467,83662,83838,84249,84572,85085,85543,86007,86400,86555,86915,87171,87570,87662,87864,87463,87002,86348,86162,86169,86242,86308,86371,86601,86354,86369,86092,86572,86874,87183,87159,87130,87302,87420,87404,87457,87824,88057,88526,88778,89258,89726,90378,90676,90693,90415,90488,90346,90557,90706,90674,90340,89904,89808,89659,89828,90022,90866,91280,91639,91246,91057,91307,91992,92896,93247,93399,93472,93723,93647,93619,93745,94411,95000,95198,95028,94709,94551,94741,94720,94578,94195,94264,94622,95067,95401,95691,95949,96073,96320,96567,97050,97465,98018,98068,97793,97205,96861,96530,96308,96240,96380,96311,96073,95765,95521,95490,95392,95236,94713,94251,93831,93441,92811,92254,91933,91741,91498,90994,90597,90522,90837,91243,91498,91515,91504,91684,91891,92124,92517,93159,93647,93941,93793,93658,93619,94235,95221,95677,95802,95781,96109,96470,97258,97880,98893,99521,100215,100232,100210,100529,101123,101560,101569,101411,101171,101171,101367,102075,102348,102481,101559,101387,101311,102358,102928,103107,102816,102654,102712,102649,102966,103723,105368,106518,107677,108227,109471,111313
